folder,model,scenario,game_id,agent_id,category,rel_count,proc_count,text_len
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011308,C,MIXED,1,1,1617
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011431,A,RELATIONAL,3,2,1480
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011431,B,MIXED,1,1,1749
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011431,C,RELATIONAL,3,2,1659
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011550,A,RELATIONAL,3,1,1507
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011550,B,PROCEDURAL,2,3,1619
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011550,C,RELATIONAL,2,1,1542
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011706,A,PROCEDURAL,1,2,1742
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011706,B,MIXED,1,1,1557
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011706,C,MIXED,2,2,1618
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011828,A,PROCEDURAL,0,1,1577
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011828,B,MIXED,3,3,1551
trust_converge_high_reflection_max_20251210_005720,gpt5.1-high,smooth,20251210_011828,C,RELATIONAL,3,2,1462
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012036,A,PROCEDURAL,3,6,1599
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012036,B,MIXED,3,3,1409
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012036,C,PROCEDURAL,2,4,1774
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012425,A,PROCEDURAL,1,4,1661
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012425,B,PROCEDURAL,1,4,1570
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012425,C,PROCEDURAL,1,5,1661
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012924,A,PROCEDURAL,2,4,1681
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012924,B,MIXED,4,3,1579
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_012924,C,PROCEDURAL,1,3,1466
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013217,A,PROCEDURAL,4,7,1776
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013217,B,MIXED,5,5,1662
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013217,C,PROCEDURAL,2,3,1658
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013453,A,MIXED,3,3,1746
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013453,B,RELATIONAL,3,2,1679
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013453,C,PROCEDURAL,1,2,1460
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013644,A,RELATIONAL,2,1,1509
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013644,B,RELATIONAL,3,2,1642
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013644,C,MIXED,2,2,1493
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013815,A,MIXED,1,1,1701
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013815,B,RELATIONAL,4,1,1642
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013815,C,PROCEDURAL,0,1,1496
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013955,A,RELATIONAL,2,1,1629
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013955,B,RELATIONAL,5,0,1371
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_013955,C,RELATIONAL,2,0,1521
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014132,A,RELATIONAL,5,1,1487
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014132,B,RELATIONAL,5,1,1528
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014132,C,RELATIONAL,3,0,1532
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014252,A,RELATIONAL,6,1,1593
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014252,B,RELATIONAL,5,1,1633
trust_converge_high_reflection_max_20251210_012036,gpt5.1-high,smooth,20251210_014252,C,RELATIONAL,5,0,1678
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_014749,A,MIXED,2,2,1635
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_014749,B,PROCEDURAL,1,2,1566
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_014749,C,PROCEDURAL,1,5,1500
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015244,A,PROCEDURAL,2,3,1592
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015244,B,RELATIONAL,3,2,1605
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015244,C,MIXED,2,2,1425
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015511,A,RELATIONAL,3,0,1491
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015511,B,RELATIONAL,6,4,1610
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015511,C,RELATIONAL,2,1,1617
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015628,A,RELATIONAL,2,1,1459
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015628,B,PROCEDURAL,3,5,1569
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015628,C,MIXED,2,2,1509
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015731,A,RELATIONAL,2,0,1537
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015731,B,MIXED,4,4,1597
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015731,C,MIXED,1,1,1574
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015830,A,MIXED,1,1,1492
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015830,B,RELATIONAL,5,2,1646
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015830,C,RELATIONAL,2,1,1713
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015931,A,MIXED,2,2,1404
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015931,B,RELATIONAL,6,1,1840
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_015931,C,RELATIONAL,4,1,1643
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020041,A,PROCEDURAL,2,3,1685
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020041,B,MIXED,2,2,1495
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020041,C,RELATIONAL,3,1,1560
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020200,A,MIXED,2,2,1501
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020200,B,RELATIONAL,2,0,1536
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020200,C,RELATIONAL,2,1,1426
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020251,A,RELATIONAL,3,1,1536
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020251,B,MIXED,2,2,1559
trust_converge_high_reflection_max_20251210_014749,gpt5.1-high,smooth,20251210_020251,C,RELATIONAL,3,1,1409
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_023837,A,PROCEDURAL,1,3,1480
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_023837,B,MIXED,4,4,1578
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_023837,C,PROCEDURAL,1,4,1568
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024224,A,PROCEDURAL,1,5,1795
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024224,B,PROCEDURAL,0,4,1435
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024224,C,PROCEDURAL,0,2,1500
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024529,A,MIXED,3,4,1578
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024529,B,PROCEDURAL,2,3,1506
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024529,C,PROCEDURAL,0,2,1466
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024757,A,PROCEDURAL,1,4,1715
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024757,B,MIXED,1,1,1762
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024757,C,PROCEDURAL,0,3,1433
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024923,A,MIXED,2,2,1605
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024923,B,PROCEDURAL,0,2,1550
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_024923,C,PROCEDURAL,1,2,1359
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025032,A,RELATIONAL,3,2,1597
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025032,B,PROCEDURAL,2,3,1553
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025032,C,PROCEDURAL,1,3,1649
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025212,A,PROCEDURAL,2,3,1693
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025212,B,RELATIONAL,3,2,1590
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025212,C,PROCEDURAL,1,2,1459
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025343,A,RELATIONAL,3,2,1659
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025343,B,RELATIONAL,3,1,1585
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025343,C,RELATIONAL,2,1,1662
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025446,A,RELATIONAL,1,0,1687
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025446,B,RELATIONAL,2,1,1586
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025446,C,RELATIONAL,1,0,1681
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025609,A,RELATIONAL,1,0,1581
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025609,B,MIXED,1,1,1447
trust_converge_high_reflection_max_20251210_023837,gpt5.1-high,smooth,20251210_025609,C,RELATIONAL,2,1,1806
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_131921,A,PROCEDURAL,2,6,1673
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_131921,B,RELATIONAL,3,1,1355
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_131921,C,PROCEDURAL,2,4,1710
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_132702,A,RELATIONAL,3,2,1804
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_132702,B,MIXED,4,4,1489
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_132702,C,PROCEDURAL,1,2,1566
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133244,A,PROCEDURAL,0,3,1653
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133244,B,RELATIONAL,4,1,1631
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133244,C,PROCEDURAL,0,2,1757
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133552,A,PROCEDURAL,1,3,1561
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133552,B,RELATIONAL,5,1,1849
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133552,C,PROCEDURAL,0,2,1725
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133827,A,PROCEDURAL,1,3,1746
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133827,B,RELATIONAL,4,2,1643
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_133827,C,PROCEDURAL,0,1,1657
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134037,A,PROCEDURAL,2,3,1633
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134037,B,MIXED,2,2,1534
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134037,C,PROCEDURAL,1,2,1592
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134242,A,MIXED,1,1,1563
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134242,B,RELATIONAL,3,2,1526
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134242,C,MIXED,1,1,1591
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134400,A,RELATIONAL,2,0,1542
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134400,B,RELATIONAL,3,1,1484
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134400,C,MIXED,2,2,1495
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134528,A,RELATIONAL,3,2,1457
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134528,B,RELATIONAL,4,1,1482
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134528,C,RELATIONAL,2,0,1483
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134659,A,RELATIONAL,4,2,1609
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134659,B,RELATIONAL,4,1,1432
trust_converge_high_reflection_max_20251210_131921,gpt5.1-high,smooth,20251210_134659,C,MIXED,1,1,1518
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174404,A,RELATIONAL,1,0,1518
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174404,B,EMPTY,0,0,1488
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174404,C,RELATIONAL,2,0,1466
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174506,A,MIXED,1,1,1511
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174506,B,EMPTY,0,0,1477
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174506,C,RELATIONAL,3,1,1490
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174644,A,PROCEDURAL,0,2,1643
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174644,B,PROCEDURAL,0,1,1589
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174644,C,RELATIONAL,4,1,1764
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174959,A,EMPTY,0,0,1573
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174959,B,EMPTY,0,0,1273
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_174959,C,RELATIONAL,2,1,1670
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175318,A,RELATIONAL,1,0,1625
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175318,B,PROCEDURAL,0,1,1501
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175318,C,RELATIONAL,4,1,1693
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175558,A,EMPTY,0,0,1673
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175558,B,PROCEDURAL,0,1,1597
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175558,C,RELATIONAL,6,1,1534
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175754,A,EMPTY,0,0,1682
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175754,B,PROCEDURAL,0,2,1728
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_175754,C,RELATIONAL,5,1,1682
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180017,A,RELATIONAL,2,0,1618
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180017,B,PROCEDURAL,0,2,1695
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180017,C,RELATIONAL,4,2,1571
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180155,A,RELATIONAL,1,0,1626
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180155,B,PROCEDURAL,0,1,1672
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180155,C,RELATIONAL,5,1,1689
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180441,A,MIXED,1,1,1771
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180441,B,MIXED,1,1,1688
trust_converge_high_reflection_max_openai_20260517_174404,gpt-5.1-2025-11-13,smooth,20260517_180441,C,RELATIONAL,5,2,1604
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184605,A,PROCEDURAL,2,3,1846
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184605,B,PROCEDURAL,2,5,1679
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184605,C,RELATIONAL,5,3,1597
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184852,A,MIXED,2,2,1770
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184852,B,PROCEDURAL,2,5,1656
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_184852,C,PROCEDURAL,2,3,1490
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185105,A,PROCEDURAL,1,2,1679
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185105,B,RELATIONAL,4,1,1568
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185105,C,PROCEDURAL,0,1,1769
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185213,A,PROCEDURAL,1,2,1839
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185213,B,RELATIONAL,2,1,1442
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185213,C,RELATIONAL,1,0,1575
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185338,A,MIXED,1,1,1568
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185338,B,PROCEDURAL,1,4,1426
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185338,C,PROCEDURAL,0,2,1587
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185434,A,PROCEDURAL,1,2,1639
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185434,B,RELATIONAL,3,1,1661
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185434,C,PROCEDURAL,1,2,1567
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185547,A,RELATIONAL,2,1,1760
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185547,B,RELATIONAL,4,1,1537
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185547,C,MIXED,2,2,1789
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185628,A,RELATIONAL,3,1,1714
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185628,B,RELATIONAL,2,1,1537
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185628,C,RELATIONAL,2,1,1646
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185744,A,RELATIONAL,5,0,1671
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185744,B,MIXED,1,1,1454
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185744,C,RELATIONAL,3,2,1689
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185841,A,RELATIONAL,1,0,1775
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185841,B,RELATIONAL,2,0,1421
trust_converge_high_reflection_max_openai_20260517_184605,gpt-5.1-2025-11-13,smooth,20260517_185841,C,RELATIONAL,6,1,1601
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215049,A,RELATIONAL,3,2,1632
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215049,B,PROCEDURAL,1,3,1495
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215049,C,PROCEDURAL,1,3,1568
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215131,A,RELATIONAL,3,2,1534
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215131,B,PROCEDURAL,0,2,1559
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215131,C,MIXED,1,1,1631
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215212,A,PROCEDURAL,1,3,1582
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215212,B,PROCEDURAL,0,3,1571
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215212,C,MIXED,1,1,1613
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215249,A,PROCEDURAL,1,2,1725
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215249,B,PROCEDURAL,0,1,1582
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215249,C,MIXED,1,1,1666
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215325,A,PROCEDURAL,2,3,1731
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215325,B,PROCEDURAL,0,1,1533
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215325,C,PROCEDURAL,1,2,1681
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215402,A,PROCEDURAL,1,3,1721
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215402,B,PROCEDURAL,0,1,1669
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215402,C,MIXED,1,1,1756
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215434,A,PROCEDURAL,0,3,1686
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215434,B,PROCEDURAL,0,1,1798
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215434,C,PROCEDURAL,1,2,1854
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215511,A,PROCEDURAL,0,2,1699
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215511,B,MIXED,2,2,1585
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215511,C,PROCEDURAL,0,1,1714
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215548,A,MIXED,1,1,1733
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215548,B,PROCEDURAL,0,2,1739
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215548,C,RELATIONAL,2,1,1703
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215626,A,PROCEDURAL,0,1,1703
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215626,B,PROCEDURAL,1,2,1622
trust_converge_none_reflection_max_20251211_215049,gpt5.1-high,smooth,20251211_215626,C,RELATIONAL,2,1,1563
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_180938,A,MIXED,2,2,1649
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_180938,B,RELATIONAL,2,1,1770
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_180938,C,PROCEDURAL,1,2,1648
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181013,A,PROCEDURAL,1,3,1664
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181013,B,MIXED,1,1,1674
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181013,C,PROCEDURAL,1,2,1685
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181108,A,MIXED,1,1,1776
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181108,B,PROCEDURAL,0,2,1716
